# xs, ys, ls, ks
4.965671500076683703e-06,9.500023664426484604e-01,1.532396196409903100e+00,8.504457055517108399e-01
4.979987427089689768e-06,9.500023845362645103e-01,1.533912363245199639e+00,8.505413923015973099e-01
4.994344626620670670e-06,9.500024026727684756e-01,1.535430044517318793e+00,8.506370984803600654e-01
5.008743217657430941e-06,9.500024208522548363e-01,1.536949240942158568e+00,8.507328239588074492e-01
5.023183319530816683e-06,9.500024390748186276e-01,1.538469953317907812e+00,8.508285686060755859e-01
5.037665051915699816e-06,9.500024573405549955e-01,1.539992182523808539e+00,8.509243322897398487e-01
5.052188534831975038e-06,9.500024756495593081e-01,1.541515929518818551e+00,8.510201148758063106e-01
5.066753888645550007e-06,9.500024940019271558e-01,1.543041195340169036e+00,8.511159162288104429e-01
5.081361234069344837e-06,9.500025123977542396e-01,1.544567981101816700e+00,8.512117362118563069e-01
5.096010692164294142e-06,9.500025308371364829e-01,1.546096287992781759e+00,8.513075746866838323e-01
5.110702384340346530e-06,9.500025493201702531e-01,1.547626117275377355e+00,8.514034315137087860e-01
5.125436432357474271e-06,9.500025678469519175e-01,1.549157470283317295e+00,8.514993065521148097e-01
5.140212958326681263e-06,9.500025864175779544e-01,1.550690348419707654e+00,8.515951996598853935e-01
5.155032084711013545e-06,9.500026050321453974e-01,1.552224753154913595e+00,8.516911106938975795e-01
5.169893934326576580e-06,9.500026236907511690e-01,1.553760686024298510e+00,8.517870395099705894e-01
5.184798630343562710e-06,9.500026423934935238e-01,1.555298152336949347e+00,8.518829858888357087e-01
5.199746296287229476e-06,9.500026611404719379e-01,1.556837164131825713e+00,8.519789494785289241e-01
5.214737056038987208e-06,9.500026799317839998e-01,1.558377722284857825e+00,8.520749301514397578e-01
5.229771033837381588e-06,9.500026987675272983e-01,1.559919826978028112e+00,8.521709277937580262e-01
5.244848354279137189e-06,9.500027176477995328e-01,1.561463478480133338e+00,8.522669422898849767e-01
5.259969142320188315e-06,9.500027365726987361e-01,1.563008677145997449e+00,8.523629735224472759e-01
5.275133523276713232e-06,9.500027555423229408e-01,1.564555423415594504e+00,8.524590213723847176e-01
5.290341622826174322e-06,9.500027745567706239e-01,1.566103717813079221e+00,8.525550857189183596e-01
5.305593567008362471e-06,9.500027936161404840e-01,1.567653560945726721e+00,8.526511664397316004e-01
5.320889482226433846e-06,9.500028127205312201e-01,1.569204953502771671e+00,8.527472634108700378e-01
5.336229495247965289e-06,9.500028318700419749e-01,1.570757896254149966e+00,8.528433765068830219e-01
5.351613733206002103e-06,9.500028510647720026e-01,1.572312390049138031e+00,8.529395056008568510e-01
5.367042323600110063e-06,9.500028703048207790e-01,1.573868435814883338e+00,8.530356505644565157e-01
5.382515394297434210e-06,9.500028895902881132e-01,1.575426034554830990e+00,8.531318112680096322e-01
5.398033073533758487e-06,9.500029089212739253e-01,1.576985187347033746e+00,8.532279875805095504e-01
5.413595489914566227e-06,9.500029282978782463e-01,1.578545895342351013e+00,8.533241793697265987e-01
5.429202772416109105e-06,9.500029477202015515e-01,1.580108159762526832e+00,8.534203865022453872e-01
5.444855050386473556e-06,9.500029671883443161e-01,1.581671981898147727e+00,8.535166088434947840e-01
5.460552453546667515e-06,9.500029867024075703e-01,1.583237363106476003e+00,8.536128462578838061e-01
5.476295111991645329e-06,9.500030062624922333e-01,1.584804304809149800e+00,8.537090986087761957e-01
5.492083156191456335e-06,9.500030258686994467e-01,1.586372808489761921e+00,8.538053657586410772e-01
5.507916716992283317e-06,9.500030455211309066e-01,1.587942875691292555e+00,8.539016475690316410e-01
5.523795925617534339e-06,9.500030652198880876e-01,1.589514508013407212e+00,8.539979439007316930e-01
5.539720913668930327e-06,9.500030849650729081e-01,1.591087707109611449e+00,8.540942546137775260e-01
5.555691813127601139e-06,9.500031047567876197e-01,1.592662475035775405e+00,8.541905795610381658e-01
5.571708756355170604e-06,9.500031245951384706e-01,1.594238827245977319e+00,8.542869183488206453e-01
5.587771876094862756e-06,9.500031444802292668e-01,1.595816770811067764e+00,8.543832707409871885e-01
5.603881305472595349e-06,9.500031644121621488e-01,1.597396305166690400e+00,8.544796366427737100e-01
5.620037177998085234e-06,9.500031843910394791e-01,1.598977429845023002e+00,8.545760159573726478e-01
5.636239627565954587e-06,9.500032044169636203e-01,1.600560144474715507e+00,8.546724085859980224e-01
5.652488788456843909e-06,9.500032244900374900e-01,1.602144448780758124e+00,8.547688144278686728e-01
5.668784795338518252e-06,9.500032446103640060e-01,1.603730342584277269e+00,8.548652333803111736e-01
5.685127783266989534e-06,9.500032647780464190e-01,1.605317825802258458e+00,8.549616653387395182e-01
5.701517887687631241e-06,9.500032849931880907e-01,1.606906898447194809e+00,8.550581101966979736e-01
5.717955244436305820e-06,9.500033052558929381e-01,1.608497560626652945e+00,8.551545678459290256e-01
5.734439989740485311e-06,9.500033255662647669e-01,1.610089812542764287e+00,8.552510381763672731e-01
5.750972260220383823e-06,9.500033459244078271e-01,1.611683654491624429e+00,8.553475210762473413e-01
5.767552192890099342e-06,9.500033663304264797e-01,1.613279086862617229e+00,8.554440164320595841e-01
5.784179925158704702e-06,9.500033867844254187e-01,1.614876110137635878e+00,8.555405241286624385e-01
5.800855594831454611e-06,9.500034072865093382e-01,1.616474724890228920e+00,8.556370440492651053e-01
5.817579340110882561e-06,9.500034278367837093e-01,1.618074931784639681e+00,8.557335760755447884e-01
5.834351299597955328e-06,9.500034484353535591e-01,1.619676731574752671e+00,8.558301200876028414e-01
5.851171612293225787e-06,9.500034690823246919e-01,1.621280125102940506e+00,8.559266759640995481e-01
5.868040417597980643e-06,9.500034897778028009e-01,1.622885113298807580e+00,8.560232435822550112e-01
5.884957855315398321e-06,9.500035105218940235e-01,1.624491697177826710e+00,8.561198228178865666e-01
5.901924065651706865e-06,9.500035313147047189e-01,1.626099877839868979e+00,8.562164135454874980e-01
5.918939189217345217e-06,9.500035521563412466e-01,1.627709656467618338e+00,8.563130156382522395e-01
5.936003367028131275e-06,9.500035730469105211e-01,1.629321034324872963e+00,8.564096289681658591e-01
5.953116740506424872e-06,9.500035939865195678e-01,1.630934012754727602e+00,8.565062534060268185e-01
5.970279451482308537e-06,9.500036149752754122e-01,1.632548593177632901e+00,8.566028888215021508e-01
5.987491642194753014e-06,9.500036360132858571e-01,1.634164777089329723e+00,8.566995350832210532e-01
6.004753455292804803e-06,9.500036571006582609e-01,1.635782566058654686e+00,8.567961920587662261e-01
6.022065033836761839e-06,9.500036782375008704e-01,1.637401961725212685e+00,8.568928596147826759e-01
6.039426521299377127e-06,9.500036994239231536e-01,1.639022971070049017e+00,8.569895375283265171e-01
6.056838061566992074e-06,9.500037206600385753e-01,1.640645611787292957e+00,8.570862253981773593e-01
6.074299798940810425e-06,9.500037419459551602e-01,1.642269884797246560e+00,8.571829231073241351e-01
6.091811878138037521e-06,9.500037632817812661e-01,1.643895789791391060e+00,8.572796305593196609e-01
6.109374444293096640e-06,9.500037846676253617e-01,1.645523326559103383e+00,8.573763476558957652e-01
6.126987642958830937e-06,9.500038061035959158e-01,1.647152494987355720e+00,8.574730742969790542e-01
6.144651620107708771e-06,9.500038275898019524e-01,1.648783295060340937e+00,8.575698103808131467e-01
6.162366522133034962e-06,9.500038491263527174e-01,1.650415726859012722e+00,8.576665558038858439e-01
6.180132495850162049e-06,9.500038707133576787e-01,1.652049790560548237e+00,8.577633104610336012e-01
6.197949688497709170e-06,9.500038923509261934e-01,1.653685486437719288e+00,8.578600742454522976e-01
6.215818247738780095e-06,9.500039140391685066e-01,1.655322814858178671e+00,8.579568470487697329e-01
6.233738321662188882e-06,9.500039357781946414e-01,1.656961776283653487e+00,8.580536287610078805e-01
6.251710058783688078e-06,9.500039575681150650e-01,1.658602371269044529e+00,8.581504192707293255e-01
6.269733608047194372e-06,9.500039794090403555e-01,1.660244600461428854e+00,8.582472184649900804e-01
6.287809118826031193e-06,9.500040013010814244e-01,1.661888464598962667e+00,8.583440262294467216e-01
6.305936740924157757e-06,9.500040232443496269e-01,1.663533964509681828e+00,8.584408424483533917e-01
6.324116624577417591e-06,9.500040452389560963e-01,1.665181101110193351e+00,8.585376670046338532e-01
6.342348920454781133e-06,9.500040672850127432e-01,1.666829875404263639e+00,8.586344997799046919e-01
6.360633779659593408e-06,9.500040893826312560e-01,1.668480288481287932e+00,8.587313406545742378e-01
6.378971353730826792e-06,9.500041115319239893e-01,1.670132341514649621e+00,8.588281895078287986e-01
6.397361794644351564e-06,9.500041337330031865e-01,1.671786035759958322e+00,8.589250462176976075e-01
6.415805254814141227e-06,9.500041559859816465e-01,1.673441372553162720e+00,8.590219106611557409e-01
6.434301887093614214e-06,9.500041782909720567e-01,1.675098353308548171e+00,8.591187827141097966e-01
6.452851844776851920e-06,9.500042006480877710e-01,1.676756979516592860e+00,8.592156622514814934e-01
6.471455281599876028e-06,9.500042230574420321e-01,1.678417252741698285e+00,8.593125491472627386e-01
6.490112351741927525e-06,9.500042455191486379e-01,1.680079174619781179e+00,8.594094432745629231e-01
6.508823209826743186e-06,9.500042680333216083e-01,1.681742747755303080e+00,8.595063444917877549e-01
6.527588010923836285e-06,9.500042906000782938e-01,1.683407985730992928e+00,8.596032524888949089e-01
6.546406910549781546e-06,9.500043132195337137e-01,1.685074892668566804e+00,8.597001671035758852e-01
6.565280064669506016e-06,9.500043358918019987e-01,1.686743468726819684e+00,8.597970882348831001e-01
6.584207629697579102e-06,9.500043586169975018e-01,1.688413714159142875e+00,8.598940157803286466e-01
6.603189762499511919e-06,9.500043813952347982e-01,1.690085629312702009e+00,8.599909496359562366e-01
6.622226620393054940e-06,9.500044042266289068e-01,1.691759214627512220e+00,8.600878896963827236e-01
6.641318361149499891e-06,9.500044271112948469e-01,1.693434470635421407e+00,8.601848358548189744e-01
6.660465142994994341e-06,9.500044500493480815e-01,1.695111397958990462e+00,8.602817880031207176e-01
6.679667124611844443e-06,9.500044730409042959e-01,1.696789997310266918e+00,8.603787460318516045e-01
6.698924465139835456e-06,9.500044960860793974e-01,1.698470269489454676e+00,8.604757098302838747e-01
6.718237324177564978e-06,9.500045191849895154e-01,1.700152215383472276e+00,8.605726792864756280e-01
6.737605861783706712e-06,9.500045423377510012e-01,1.701835835964392141e+00,8.606696542873050193e-01
6.757030238478421632e-06,9.500045655444807613e-01,1.703521132287775020e+00,8.607666347185068956e-01
6.776510615244633607e-06,9.500045888052954801e-01,1.705208105490870985e+00,8.608636204647573953e-01
6.796047153529376190e-06,9.500046121203126193e-01,1.706896756790705183e+00,8.609606114096871599e-01
6.815640015245132617e-06,9.500046354896494183e-01,1.708587087482031475e+00,8.610576074359035381e-01
6.835289362771175819e-06,9.500046589134235608e-01,1.710279098935158837e+00,8.611546084251516797e-01
6.854995358954914354e-06,9.500046823917531746e-01,1.711972792593640547e+00,8.612516142582202772e-01
6.874758167113242581e-06,9.500047059247564984e-01,1.713668169971827249e+00,8.613486248151174252e-01
6.894577951033895062e-06,9.500047295125517710e-01,1.715365232652275695e+00,8.614456399750624049e-01
6.914454874976801814e-06,9.500047531552577862e-01,1.717063982283014933e+00,8.615426596165328688e-01
6.934389103675451190e-06,9.500047768529936709e-01,1.718764420574658613e+00,8.616396836173789708e-01
6.954380802338254446e-06,9.500048006058784411e-01,1.720466549297366310e+00,8.617367118548248106e-01
6.974430136649915392e-06,9.500048244140316678e-01,1.722170370277646301e+00,8.618337442055461484e-01
6.994537272772804281e-06,9.500048482775758085e-01,1.723875893555401051e+00,8.619307804299802811e-01
7.014702377348332546e-06,9.500048721966354304e-01,1.725583134422197684e+00,8.620278202161034686e-01
7.034925617498336845e-06,9.500048961713298823e-01,1.727292092551050651e+00,8.621248634748914785e-01
7.055207160826459733e-06,9.500049202017787353e-01,1.729002767395245055e+00,8.622219101202303060e-01
7.075547175419546412e-06,9.500049442881017825e-01,1.730715158512878382e+00,8.623189600643242914e-01
7.095945829849041494e-06,9.500049684304191500e-01,1.732429265566743704e+00,8.624160132177353111e-01
7.116403293172340015e-06,9.500049926288512969e-01,1.734145088324125838e+00,8.625130694894271866e-01
7.136919734934264662e-06,9.500050168835186826e-01,1.735862626656532459e+00,8.626101287867751211e-01
7.157495325168420177e-06,9.500050411945424322e-01,1.737581880539330381e+00,8.627071910155795775e-01
7.178130234398614681e-06,9.500050655620435602e-01,1.739302850051304583e+00,8.628042560801607586e-01
7.198824633640271677e-06,9.500050899861438580e-01,1.741025535374127520e+00,8.629013238833416199e-01
7.219578694401848828e-06,9.500051144669647840e-01,1.742749936791739840e+00,8.629983943264613044e-01
7.240392588686260127e-06,9.500051390046284627e-01,1.744476054689638289e+00,8.630954673094954899e-01
7.261266488992300609e-06,9.500051635992572407e-01,1.746203889554067024e+00,8.631925427310186416e-01
